Level;Type;Guid;GroupType;Abbreviations;AbbreviationPrefix;ExpandAt;ExpandAtDelimiters;ExpandAfter;ExpandAfterDelimiters;CaseSensitivity;ApplicationAvailabilityMode;ApplicationAvailabilityApplications;ShowInMenuBar;ShowInMenuBarAtFirstLevel;SuggestAbbreviations;Parameters;ContentType;Text;Html;Label;Tag;Note;ScriptType;ScriptingHost;ScriptWorkingDirectory;FileContent;IsRelative;DateCreated;LastTimeUsed
2;0;a7f7559b-dfac-45dd-a049-4c0b358eaf0b;0;"_lud_
_ldu_
_uld_
_udl_
_dlu_
_dul_";;0;;0;;0;0;;False;False;False;;0;┤;;;;;;;;;;0;0
2;0;9ec076e4-93d5-44a2-bbc5-44429bb60a33;0;"_udr_
_urd_
_dur_
_dru_
_rud_
_rdu_";;0;;0;;0;0;;False;False;False;;0;├;;;;;;;;;;0;0
2;0;caf649de-e237-477d-b76d-50f25470bc9b;0;"_LRUD_
_LRDU_
_RLUD_
_RLDU_
_UDLR_
_UDRL_
_DULR_
_DURL_";;0;;0;;0;0;;False;False;False;;0;╋;;;;;;;;;;0;1608914338
2;0;9ce77e6c-10f3-4462-b7b8-3fc6ce57f41c;0;"_lur_
_lru_
_ulr_
_url_
_rlu_
_rul_";;0;;0;;0;0;;False;False;False;;0;┴;;;;;;;;;;0;0
2;0;4733fbe6-3239-43e4-bba4-ac2849036b85;0;"_ldr_
_lrd_
_dlr_
_drl_
_rdl_
_rld_";;0;;0;;0;0;;False;False;False;;0;┬;;;;;;;;;;0;1608704153
2;0;d8758783-801c-40f1-b8f4-672a663db3e9;0;"_ld_
_dl_";;0;;0;;0;0;;False;False;False;;0;┐;;;;;;;;;;0;1608704082
2;0;65a6b342-ff21-4b27-b50c-6775683d3a6c;0;"_dr_
_rd_";;0;;0;;0;0;;False;False;False;;0;┌;;;;;;;;;;0;1608980575
2;0;beba9fcf-1c45-419d-a935-6a0b12f00ccd;0;"_lu_
_ul_";;0;;0;;0;0;;False;False;False;;0;┘;;;;;;;;;;0;0
2;0;3f562051-5f36-4248-acef-b3775b8523e0;0;"_ur_
_ru_";;0;;0;;0;0;;False;False;False;;0;└;;;;;;;;;;0;1608914536
1;1;f6cee161-a6ac-4f30-adf5-6e3b5d8978ea;0;;;0;;2;	;0;0;;True;False;True;;0;;;Mathcad;;;;;;;;1609819950;0
2;0;21063faa-863e-4a88-8514-b6ba6bb42c22;0;varspace1;;0;;0;;0;0;;False;False;False;;0;­;;;;;;;;;;0;1608982441
2;0;17cd4ad9-593b-4b5f-bdfe-d787280ffc8f;0;varspace2;;0;;0;;0;0;;False;False;False;;0;ᅟ;;;;;;;;;;0;1608982426
2;0;1c3b535f-2dc3-44ca-8261-0823c17575bb;0;varspace3;;0;;0;;0;0;;False;False;False;;0;ᅠ;;;;;bat;;;;;0;0
2;0;8e29acb6-562e-4ed3-a9d5-1813f7e19b92;0;varspace4;;0;;0;;0;0;;False;False;False;;0;ㅤ;;;;Note;;;;;;0;0
2;0;92bffb90-4147-4643-b235-3991e57e49c9;0;__sG;;0;;0;;0;0;;False;False;False;;1;[σ];[σ];;;;;;;;;0;1609833339
2;0;2880dcef-7c9e-4b62-88eb-410502148689;0;__tG;;0;;0;;0;0;;False;False;False;;1;[τ];[τ];;;;;;;;;0;1609833499
2;0;a9adfc06-089a-498f-b805-779b35bfd8ea;0;__p;;0;;0;;0;0;;False;False;False;;1;[p];[p];;;;;;;;;0;0
2;0;9d89beed-9272-4b10-a184-973759d64167;0;__qG;;0;;0;;0;0;;False;False;False;;1;[θ];[θ];;;;;;;;;0;0
2;0;f836fbf2-a17f-45bb-ad28-79f6098c98ce;0;__QG;;0;;0;;0;0;;False;False;False;;1;[Θ];[Θ];;;;;;;;;0;0
2;0;ca0b14ea-24d0-4114-87b9-b29d36ece116;0;__jG;;0;;0;;0;0;;False;False;False;;1;[φ];[φ];;;;;;;;;0;1609833661
2;0;879faabe-4926-41c1-b629-6f62e81ae51d;0;__0;;0;;0;;0;0;;False;False;False;;1;°;°;;;;;;;;;0;1609835521
1;1;54b53055-a466-4c9c-8335-9196ccbe87f6;0;;;2;	;2;;0;0;;True;False;True;;0;;;iMath;;;;;;;;1609819950;0
2;0;0005fc9b-de56-4f1c-b183-0c46368f0a43;0;iieq;;0;;0;;;0;;False;False;False;;0;"%%ii @<atext contenteditable=""false"" name=""var"" width=""100"" type=""field"" flags=""4"">✎var</atext>@ EQDEF <atext contenteditable=""false"" name=""var"" width=""100"" type=""field"" flags=""4"">✎var</atext>=";;;;;;;;;;0;1609222500
2;0;e3d52987-3570-4ab0-91a6-ecf2fa97ed30;0;iif;;0;;0;;;0;;False;False;False;;0;"%%ii FUNCTION {none}, ""<atext contenteditable=""false"" name=""name"" width=""100"" type=""field"" flags=""4"">✎name</atext>"",<atext contenteditable=""false"" name=""origin"" width=""100"" type=""field"" flags=""4"">✎origin</atext> , <atext contenteditable=""false"" name=""argument"" width=""100"" type=""field"" flags=""4"">✎argument</atext>
%%ii @<atext contenteditable=""false"" name=""origin"" width=""100"" type=""field"" flags=""4"">✎origin</atext>@ FUNCDEF * <atext contenteditable=""false"" name=""origin"" width=""100"" type=""field"" flags=""4"">✎origin</atext>(<atext contenteditable=""false"" name=""argument"" width=""100"" type=""field"" flags=""4"">✎argument</atext>)=";;;;;;;;;;0;1609222430
2;0;4bd41c15-761e-40d8-a1fc-b0b4622f25db;0;iifixed;;0;;0;;;0;;False;False;False;;0;"{precision=<atext contenteditable=""false"" name=""precision"" value=""0"" width=""100"" type=""field"" flags=""4"">✎precision</atext>; fixedpoint=true}";;;;;;;;;;0;0
2;0;49803dbd-6904-4f11-89e2-e053b15e4000;0;"iiex
iiexp
iiexponent";;0;;0;;;0;;False;False;False;;0;"{precision=<atext contenteditable=""false"" name=""precision"" width=""100"" type=""field"" flags=""4"">✎precision</atext>; fixedpoint=true; exponent=<atext contenteditable=""false"" name=""exponent"" width=""100"" type=""field"" flags=""4"">✎exponent</atext>}";;;;;;;;;;0;0
2;0;2ce5979f-f384-4eb2-849a-66b921a7187b;0;iie;;0;;0;;;0;;False;False;False;;0;%%ii EXDEF VAL(;;;;;;;;;;0;0
2;0;757c7130-e62b-496e-9af8-37f379cc417b;0;iip;;0;;0;;;0;;False;False;False;;0;"%%ii PRINTVAL ";;;;;;;;;;0;0
2;0;7ac72000-cf2c-4697-a9cb-0ff6517a92a4;0;iit;;0;;0;;;0;;False;False;False;;0;"%%ii TEXT ";;;;;;;;;;0;0
2;0;71bda250-e73e-4cd8-8934-18814c19eade;0;iiv;;0;;0;;;0;;False;False;False;;0;"_ii_VAL(<atext contenteditable=""false"" name=""var"" width=""100"" type=""field"" flags=""4"">✎var</atext>)_ii_";;;;;;;;;;0;1609223225
1;0;c3259748-f382-4d64-ae55-8b5e34e3f5e4;0;:warning:;;0;;0;;0;0;;False;False;False;;0;⚠;;;;;;;;;;0;0
0;1;dc1f74b0-5678-459b-afdd-83cbba840320;0;;;0;;0;;0;0;;True;False;True;;0;;;Examples;;;;;;;;1609819950;0
1;1;ec132413-9245-49bb-b2c0-4dfeb14604a1;0;;;0;;0;;2;0;;True;False;True;;0;;;Basic;;;;;;;;1609819950;0
2;0;44cfa010-9ce9-46ed-9107-e433545f5360;0;tyvm;;0;;0;;;0;;False;False;False;;0;Thank you very much;;;example basic;💡 Try to type tyvm in Notepad (or Mail app, Word, Gmail, etc) to see how aText works.;;;;;;0;1571018991
2;0;906bb66b-005e-4248-8fc4-9443f34284ba;0;myname;;0;;0;;;0;;False;False;False;;0;First name Last name;;;example basic;"💡 Replace ""First name Last name"" with your name.";;;;;;0;0
2;0;20e56293-0c7c-4935-9318-d531fb277d93;0;myemail;;0;;0;;1;0;;False;False;False;;0;atext@trankynam.com;;;example basic;;;;;;;0;0
2;0;44b83c55-f13b-4a06-a434-bb8e2f69b002;0;mywww;;0;;0;;1;0;;False;False;False;;1;https://www.trankynam.com/atext/;"<a href=""http://www.trankynam.com/atext/"" target=""_blank"">https://www.trankynam.com/atext/</a>";;example basic;"💡 This is a snippet with rich text content.

Try to type mywww in Word, or Gmail.";;;;;;0;1571019167
